keyword,name,category,subcategory,image,price,item_no,location,description,description_link,url
maja seife,3x Maja Espana Classic Luxus Seife Flüssigseife Parfümiert 250ml,Beauty & Gesundheit,Körperpflege|Stückseife|Mehr anzeigen 3er Pack MAJA Myrurgia Cremeseife Fluessi...,https://i.ebayimg.com/images/g/UhQAAOSwTJJeUP~w/s-l300.jpg,"EUR 11,90",303592373396,,{'Größe': 'Standardgröße037836092527'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=303592373396&t=0&category=180924&seller=zama4zingo&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/303592373396
maja seife,Maja Espana Classic Luxus Seife 3er Set. (3x100g) für sehr trockene haut,Beauty & Gesundheit,Körperpflege|Stückseife|Mehr anzeigen MAJA Seife Luxury Soap Duftseife 3 X 100 ...,https://i.ebayimg.com/images/g/T1QAAOSwiMBeIvj0/s-l300.jpg,"EUR 6,99",324046178990,,"{'Größe': 'StandardgrößeSeife', 'EAN': '8410190890237'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=324046178990&t=0&category=180924&seller=store-germany&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/324046178990
pistazien creme,2 Stück 200g Pistaziencreme,Feinschmecker,"Lebensmittel|Konfitüren, Honig & Brotaufstriche|Konfitüren & Fruchtaufstriche",https://i.ebayimg.com/images/g/o0gAAOSwHiBeuIOg/s-l300.png,"EUR 15,90",353073427922,,"{'Herstellungsland und -region': 'TürkeiMarkenlos', 'EAN': 'Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=353073427922&t=1599474194000&category=14311&seller=bohandel&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/353073427922
interphone tour,Interphone Tour Einzelpackung Motorrad Bluetooth Kommunikation Gegensprechanl,Auto & Motorrad: Teile,Motorradzubehör|Elektronik & Navigation|Gegensprechanlagen|Mehr anzeigen Interphone 010INTPHOTOUR,https://i.ebayimg.com/images/g/-XwAAOSw5cNYm2tD/s-l300.jpg,"EUR 276,34",124442570080,Aus Großbritannien,"{'Herstellernummer': '010/INTPHOTOURNicht zutreffend', 'Typ': 'GegensprechanlagenBluetooth'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=124442570080&t=0&category=180518&seller=biker-bits-ltd&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/124442570080
interphone tour,RDE Tour twin pack Interphone Cellularline-I,Auto & Motorrad: Teile,Motorradzubehör|Elektronik & Navigation|Gegensprechanlagen|Mehr anzeigen Cellularline Tour Pack Bluetooth Gegenspr...,https://i.ebayimg.com/images/g/m2sAAOSwkWRfGAYk/s-l300.jpg,"EUR 222,99",302559118441,Aus Italien,"{'Kraftradtyp': 'Straßenmotorrad, Offroad Motorrad, Reiseenduro12385', 'MPN': '12385Bluetooth', 'Hersteller': 'Interphone8018080260766'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=302559118441&t=1603810524000&category=180518&seller=umbertoeliggi&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/302559118441
pistazien creme,Pistaziencreme süß 2 Stk aus Sizilien-Glute,Feinschmecker,"Lebensmittel|Konfitüren, Honig & Brotaufstriche|Konfitüren & Fruchtaufstriche",https://i.ebayimg.com/images/g/1FcAAOSwlCFdKhiR/s-l300.jpg,"EUR 14,90",284061310076,,"{'Marke': 'La PistacieRohe Pistazien', 'Allergene': 'SchalenfrüchteItalien', 'Kalorien pro 100g': '603Glas', 'Besonderheiten': 'GlutenfreiStreichcreme', 'Lebensmittelabteilung': 'Haltbare LebensmittelPistazien', 'Produkt': 'Konfitüre & FruchtaufstrichGlutenfrei'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=284061310076&t=0&category=14311&seller=giuseppbon_74&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/284061310076
scooter benzin,"Benzin Scooter, falten,49,6 cm 3, 2,5 PS, MM-50,""Russisc",Sport,Funsport|Elektro-Scooter|Sport|Funsport|Sonstige,https://i.ebayimg.com/images/g/0zcAAOSw3iFeNnoz/s-l300.jpg,"EUR 459,00",264620387965,,"{'Farbe': 'SchwarzChina', 'Geschwindigkeit': 'Bis 50 km/hBenzin Scooter', 'Modifizierter Artikel': 'NeinNein', 'Besonderheiten': 'FederungStahl', 'Radgröße': '10 ZollBenzin-Scooter', 'Marke': 'MPEDNicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=264620387965&t=1601197676000&category=47349&seller=mark.matusov2012&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/264620387965
power spray potenz,Delay Spray Men Power Performance Premature Sex Penis Aid Last Longer AA+,Beauty & Gesundheit,Familienplanung & Erotik|Gleitmittel,https://i.ebayimg.com/images/g/AhAAAOSwNYZegiFy/s-l300.jpg,"£7,99",112022823497,Aus Großbritannien,{'Volume': '10 mlDoes not apply'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=112022823497&t=1605841058000&category=176995&seller=harshell19&excSoj=1&excTrk=1&lsite=3&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/112022823497
scooter benzin,"Benzin Scooter mit 4-Takt Motor Honda GXH50, Neu",Sport,Funsport|Sonstige,https://i.ebayimg.com/images/g/OQMAAOSw6ShdlfPP/s-l300.jpg,"EUR 1.399,00",264486254782,,"{'Herstellungsland und -region': 'Deutschlandnicht zutreffend', 'EAN': 'Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=264486254782&t=1601198057000&category=13375&seller=mark.matusov2012&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/264486254782
pistazien creme,Pistazien-Koko,Feinschmecker,"Lebensmittel|Konfitüren, Honig & Brotaufstriche|Konfitüren & Fruchtaufstriche",https://i.ebayimg.com/images/g/19MAAOSwXrld1RCh/s-l300.jpg,"EUR 7,49",253383996549,,"{'Kalorien pro 100g': '621 kcalPistazien-Kokos-Creme mit Xylit', 'Produktart': 'xylithaltiger Brotaufstrich mit Pistazien & Kok31.01.2021', 'Marke': 'XuckerNein', 'Grundzutat': 'Pinstazien, Kakaobutter, XylitItalien', 'Grundzutaten': 'Pistazien, pflanzliche Öle, KakaobutterGlas', 'Lebensmittelabteilung': 'Haltbare Lebensmittelzuckerarm, vegan, ohne Palmöl', 'EAN': '4260248062079'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=253383996549&t=1593559292000&category=14311&seller=naprovita&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/253383996549
scooter benzin,"Benzin Scooter MM 50 , 2-Takt Motor 49,6 ccm, Klapp,2020, Neu.",Sport,Funsport|Elektro-Scooter,https://i.ebayimg.com/images/g/cgkAAOSwhY1eOT6q/s-l300.jpg,"EUR 429,00/Stk.",264622978876,,"{'Besonderheiten': 'Federung, Mit Scheibenbremse, KlappbarBenzin-Scooter', 'Radgröße': '10 ZollSchwarz', 'Marke': 'MM50Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=264622978876&t=1601198440000&category=47349&seller=mark.matusov2012&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/264622978876
pavillon 4x5m,Partyzelt Pavillon 4x5m Festzelt Bierzelt Gartenzelt Vereinszelt Markt Zelt weiß,Garten & Terrasse,Gartenbauten & Sonnenschutz|Pavillons & Pergolen|Garten & Terrasse|Gartenbauten & Sonnenschutz|Partyzelte,https://i.ebayimg.com/images/g/kPgAAOSwc4deX6kD/s-l300.jpg,"EUR 289,95",283700178226,,"{'Gestellart': 'StahlgestellTOOLPORT', 'Konstruktion': 'Steck90110', 'Produktart': 'Partyzelt, Pavillon, Verkaufsstand, Werkstatt, Garage4x5m', 'Seitenhöhe': '2,0m10,1-24m²', 'Besonderheiten': 'wasserdicht, mit Fenster, inkl. BodenbefestigungshakenWeiß', 'Form': 'rechteckigWeiß', 'Anzahl der Ecken': 'viereckig, rechteckigca. PE 180g/m²', 'Stil': 'Bierzelt, Pagoden, Carport-Zelt, Gazebo,MarktstandMetall', 'Nutzungsmöglichkeiten': 'Partyzelt, Festzelt, Gartenzelt, Bierzelt, Vereinszelt, Marktzelt20+', 'Plane (Hinweis)': '(10% Gewichtstoleranz)'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=283700178226&t=1598876684000&category=180995&seller=profizelt24&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/283700178226
power spray potenz,Love Delay Spray Men Power Premature Sex Penis Last Longer Performance Aid ,Beauty & Gesundheit,Familienplanung & Erotik|Gleitmittel,https://i.ebayimg.com/images/g/GVUAAOSwAf5fe7Gn/s-l300.jpg,"£7,80",112022814975,Aus Großbritannien,"{'Type': 'SprayWater-Based', 'EAN': 'Does not apply'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=112022814975&t=1605841057000&category=176995&seller=harshell19&excSoj=1&excTrk=1&lsite=3&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/112022814975
wifi temperatursensor,Sonoff APP-Steuerung Temperatur Feuchtigkeit WiFi Switch Automation Schalter,Heimwerker,"Elektromaterial|Steckdosen, Schalter & Zubehör|Steckdosen & Buchsen",https://i.ebayimg.com/images/g/bNEAAOSwAE9ctfxw/s-l300.jpg,,383636867300,,{'Marke': 'MarkenlosNicht zutreffend'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=383636867300&t=1601028650000&category=259280&seller=yoturo&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/383636867300
power spray potenz,Premature Ejaculation Delay Spray Enhancer Power Plus Doc Johnson 59ml,Beauty & Gesundheit,Familienplanung & Erotik|Aphrodisiaka,https://i.ebayimg.com/images/g/gMUAAOSwl4Ffk-9x/s-l300.jpg,"£17,95",203151248452,Aus Großbritannien,"{'Department': 'MenDelay', 'Country/Region of Manufacture': 'ItalySpray', 'Item Weight': '59 ml0782421176600'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=203151248452&t=0&category=176998&seller=kinkycherries_outlet&excSoj=1&excTrk=1&lsite=3&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/203151248452
wifi temperatursensor,Sonoff TH16 Temperatur Feuchtigkeit WiFi Smart Switch Automation Schalter,Heimwerker,"Elektromaterial|Steckdosen, Schalter & Zubehör|Steckdosen & Buchsen",https://i.ebayimg.com/images/g/rLcAAOSwCiRcv1QM/s-l300.jpg,"EUR 9,99/Stk.",143795047130,,{'EAN': 'Nicht zutreffendnicht zutreffend'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=143795047130&t=1605526198000&category=259280&seller=leieliny&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/143795047130
wifi temperatursensor,DHT11 + ESP-01 WLAN WiFi Temperatur Luftfeuchtigke,Business & Industrie,Elektronik & Messtechnik|Elektronische Komponenten & Halbleiter|Halbleiter & Aktive Elemente|Platinen & Entwicklungskits,https://i.ebayimg.com/images/g/~M8AAOSwhLhegcC3/s-l300.jpg,"EUR 5,29/Stk.",184232456057,,"{'Modifizierter Artikel': 'NeinTemperatursensor', 'Herstellungsland und -region': 'ChinaESP-01 DHT11', 'Herstellernummer': 'nicht zutreffendNein', 'EAN': '0683813335332'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=184232456057&t=1598127576000&category=65507&seller=vh-shop-24&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/184232456057
pavillon 4x5m,Partyzelt 3x2-6x12m Festzelt Gartenzelt Pavillon Bierzelt wasserdicht PVC NEU,Garten & Terrasse,Gartenbauten & Sonnenschutz|Partyzelte|Garten & Terrasse|Gartenbauten & Sonnenschutz|Pavillons & Pergolen,https://i.ebayimg.com/images/g/PdUAAOSw5j9eX8iv/s-l300.jpg,"EUR 339,89",251456276375,,"{'Anzahl der Ecken': 'Rechteckignicht zutreffend', 'Stil': 'BierzeltStahlgestell', 'Material': 'PVCMehrfarbig', 'Besonderheiten': 'Giebelelement, Inklusive Bodenbefestigungshaken, Mit Fenster, Wasserabweisend, Wasserdicht, Wasserdichter Bezug(10% Gewichtstoleranz)'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=251456276375&t=1598876708000&category=180994&seller=profizelt24&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/251456276375
autositz reparatur leder,Flüssige Haut Auto Auto Sitz Sofa Leder Reparatur Mäntel Löcher Kratzer...,Bastel- & Künstlerbedarf,Lederbearbeitung|Lederbearbeitung - Werkzeug|Sonstige,https://i.ebayimg.com/images/g/474AAOSwYFlcq5tc/s-l300.jpg,"EUR 8,05",283445410615,Aus China,"{'MPN': 'LiquidSkin0010,100 kg', 'Marke': 'ToHuu2,5 cm', 'Materialtyp': 'LederreparaturwerkzeugPoliermittel', 'Modell': '001Poliermittel', 'Modellname': 'LackpflegeChina', 'Objektvolumen': 'Poliermittel22cm', 'UPC': 'Nicht zutreffendNicht zutreffend', 'EAN': 'Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=283445410615&t=1584451024000&category=28133&seller=yang_1000&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/283445410615
autositz reparatur leder,Universal Autositz Reparatur Flicken 25x15cm PU Leder Selbstklebend KFZ PKW,Auto & Motorrad: Teile,Auto-Ersatz- & -Reparaturteile|Innenausstattung|Sonstige,https://i.ebayimg.com/images/g/V-EAAOSwq9hdbynd/s-l300.jpg,"EUR 8,99",183939963224,,"{'Material': 'PU Ledernicht zutreffend', 'EAN': 'Nicht zutreffendAutositz Flicken', 'Größe': '25*15cm'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=183939963224&t=1580804213000&category=9887&seller=erschlich&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/183939963224
autositz reparatur leder,Schwarz PU Leder Autositz Aufnäher Flicken Reparatur Aufkleber Patch 25x15cm,Auto & Motorrad: Teile,Auto-Ersatz- & -Reparaturteile|Innenausstattung|Sonstige,https://i.ebayimg.com/images/g/SEIAAOSwKItdbyqK/s-l300.jpg,"EUR 8,99/Stk.",392411208561,,"{'Material': 'PU Ledernicht zutreffend', 'EAN': 'Nicht zutreffendAutositz Flicken', 'Größe': '25*15cm'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=392411208561&t=1580825321000&category=9887&seller=kaplus&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/392411208561
pavillon 4x5m,4x5 m Partyzelt Festzelt Bierzelt Pavillon inkl Seitenwände PVC weiß ,Garten & Terrasse,Gartenbauten & Sonnenschutz|Partyzelte|Garten & Terrasse|Gartenbauten & Sonnenschutz|Pavillons & Pergolen,https://i.ebayimg.com/images/g/bwMAAOSws0hfloJ4/s-l300.jpg,"EUR 385,00",363154914234,,"{'Größe': '4x5m724521', 'Stil': 'BierzeltStahlgestell', 'Produktart': 'PartyzeltWeiß', 'Abdeckungsmaterial': 'PVC - 400g/m²Giebelelement, Inklusive Bodenbefestigungshaken, Mit Fenster, Wasserdicht', 'EAN': '4260377964817Rechteckig'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=363154914234&t=0&category=180994&seller=stabile-zelte&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1&oversion=861281ac,https://www.ebay.de/itm/363154914234
daiwa feeder rolle,DAIWA n´zon Distance 25 Angelrolle Feederrolle,Sport,Angelsport|Angelrollen|Mehr anzeigen Daiwa N’zon Feeder Reel 20 Distance 25,https://i.ebayimg.com/images/g/r1cAAOSw7QJfTgwi/s-l300.jpg,"EUR 69,50",324279921729,,"{'Schnureinzug': '92 cm6', 'Schnurfassung': '0,28 mm - 150 mDaiwa', 'Angelart': 'Feederfischen530 gr.', 'Übersetzung': '4,6:1n´zon Distance 25', 'Rollentyp': 'Stationärrollen20N´ZON Distance 25', 'EAN': '043178602485'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=324279921729&t=0&category=261030&seller=andisangelwelt&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/324279921729
daiwa feeder rolle,Daiwa NINJA MATCH LT superleichte Match Feeder Angelrolle 3000-C 4000-C 6000SS,Sport,Angelsport|Angelrollen,https://i.ebayimg.com/images/g/Q9wAAOSwyUFcNxHQ/s-l300.jpg,"EUR 55,51",202562218728,,"{'Übersetzung': 'verschieden/ siehe TabelleFeederfischen', 'Gewicht': 'verschieden/ siehe TabelleFrontbremse', 'Herstellernummer': '10217-Beide', 'EAN': '40598450467554', 'Schnureinzug': 'verschieden/ siehe TabelleDaiwa'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=202562218728&t=1580742826000&category=261030&seller=fangshop38&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/202562218728
daiwa feeder rolle,Daiwa N'Zon Distance 25 Feederrolle Weitwurfrolle Feeder Rolle,Sport,Angelsport|Angelrollen|Mehr anzeigen Daiwa N’zon Feeder Reel 20 Distance 25,https://i.ebayimg.com/images/g/EDYAAOSwInxfM9Qk/s-l300.jpg,"EUR 79,99",233678186529,,"{'Modell': ""N'Zon DistanceFriedfischangeln"", 'Herstellernummer': '10133-325Frontbremse', 'EAN': '043178602485'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=233678186529&t=1597232258000&category=261030&seller=am-angelsport&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/233678186529
dell optiplex 9020,Dell Optiplex 9020 SFF Intel Core i5-4570  3.20GHz  mit mit 4GB RAM SSD 240 GB,"Computer, Tablets & Netzwerk",Desktops & All-in-One-PCs|PC Desktops & All-in-Ones,https://i.ebayimg.com/images/g/o7cAAOSwKcxfrSsP/s-l300.jpg,,284077561125,,"{'Produktart': 'Desktop240 GB', 'Festplattentyp': 'SSD (Solid State Drive)Dell Optiplex 9020 SFF', 'Arbeitsspeichergröße': '4 GBIntel Core i5 4. Gen', 'Prozessorgeschwindigkeit': '3,20 GHzSmall Form Factor (SFF)', 'Konnektivität': 'USB 2.0, USB 3.0'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=284077561125&t=0&category=179&seller=hansge1503&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/284077561125
diamant malerei,DIY 5D Diamant Katze Diamond Painting Kreuzstich Malerei Stickerei Stickpackung,Bastel- & Künstlerbedarf,Handarbeit|Sticken & Kreuzsticken|Stickpackungen|Sonstige,https://i.ebayimg.com/images/g/Ro4AAOSwN1peXsx8/s-l300.jpg,"EUR 7,99/Stk.",283981985977,,"{'UPC': 'Does not applyKatze & Schmetterling', 'EAN': 'Does not apply'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=283981985977&t=1598525126000&category=28142&seller=zeailous&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/283981985977
diamant malerei,5D Diamant Painting Diamond Kreuzstich Stickerei Malerei Bilder Stickpackung,Bastel- & Künstlerbedarf,Handarbeit|Sticken & Kreuzsticken|Stickpackungen|Sonstige,https://i.ebayimg.com/images/g/3zgAAOSwGUxfDZWX/s-l300.jpg,"EUR 6,99",313147174643,,"{'EAN': 'Nicht zutreffendNicht zutreffend', 'Größe': '30 x 40 CM'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=313147174643&t=1599557016000&category=28142&seller=lemononon&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/313147174643
duschgel ohne tenside,Speick Men Duschgel Hair + Body,Beauty & Gesundheit,Körperpflege|Duschlotionen & Duschgels|Mehr anzeigen SPEICK Men Duschgel 250 Ml Naturkosmetik,https://i.ebayimg.com/images/g/dBMAAOSwB65fmLEl/s-l300.jpg,"EUR 4,31",324351339278,,{'Inhalt': '250 ml4009800010970'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=324351339278&t=0&category=31754&seller=wunderkopf&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/324351339278
diamant malerei,5D Diamond Painting Diamant DIY Kreuzstich Stickerei Malerei Bilder Stickpac,Bastel- & Künstlerbedarf,Handarbeit|Sticken & Kreuzsticken|Stickpackungen|Sonstige,https://i.ebayimg.com/images/g/nq8AAOSwoJJfTKq2/s-l300.jpg,"EUR 7,55/Stk.",283995258266,,"{'Bundled Items': 'ArrayNicht zutreffend', 'BUY 3 GET 2 FREE': 'ADD 5 TO CARTNicht zutreffend', 'Brand': 'UnbrandedArray'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=283995258266&t=1598860481000&category=28142&seller=zeailous&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/283995258266
elektro dirtbike,Kuberg Youngrider HERO Cross E-Motorrad Elektro highend Crossbike Dirtbike,Sport,Funsport|Dirt Bikes,https://i.ebayimg.com/images/g/k4gAAOSwgJdfV549/s-l300.png,"EUR 1.999,00",174427686675,,"{'Produktart': 'KindercrossKuberg', 'Motorvolumen': 'ElektroSchwarz', 'Herstellernummer': 'ASB-CRHERO001Unisex Kinder', 'Brand': 'KubergNicht zutreffend', 'ISBN': 'Nicht zutreffendNicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=174427686675&t=0&category=117663&seller=unusual-kids_de&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/174427686675
duschgel ohne tenside,Speick Pure - Duschgel 200ml,Beauty & Gesundheit,Körperpflege|Duschlotionen & Duschgels|Mehr anzeigen SPEICK pure - Duschgel 200ml,https://i.ebayimg.com/images/g/LeQAAOSwLrNeXhgc/s-l300.jpg,"EUR 4,99",114462482315,,"{'Geschlecht': 'Unisex200ml', 'Zielgruppe': 'UnisexBDIH', 'Beschreibung des Paketinhalts': 'Pure - Duschgel 200mlMit dem einzigartigen Extrakt der hochalpinen Speick-Pflanze', 'Herstellernummer': '201Nein', 'Marke': 'SPEICK NATURKOSMETIK4009800002012'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=114462482315&t=0&category=31754&seller=talea_shop&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/114462482315
